id3DHST,RA,DEC,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_flag1,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,td_sfr,td_sfr_IR,td_sfr_UV,ir_z_ir,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,ir_A_UV_280,restUjohnson,restVjohnson
-99,53.0705093,-27.8703705,3.38363,4.385,6.718,40.7752,2,0.223392,0.993988,0.8,-0.00271548,0.00557939,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,9.8301,3.38363,1.4162,-0.0,-2.2261,0.0,-19.504543,-19.996418
-99,53.2275965,-27.8703182,7.6657,44.56,7.3638,65.4282,2,0.57909,3.70342,0.8,-0.00369564,0.0144337,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,5.03,7.6657,1.50774,-0.0,-0.2432,1.103,-19.255108,-20.321196
8225,53.2371355,-27.8699628,0.155893,0.1638,2.1275,1.93445,0,0.275544,0.150598,0.0,0.0626655,0.11366,,,-1,0.721,-1.0,3,0.721,8.09,1.0366,0.85362,0.18301,0.82,0.155893,0.00629816,-3.00611,-1.9619,0.359,-16.364573,-16.750363
8277,53.1662094,-27.8696779,0.0286199,0.04083,0.5978,0.458927,0,0.072984,0.0284754,0.0,0.0150594,0.0583411,,,-1,0.8109,-1.0,3,0.8109,7.62,-99.0,-99.0,0.042374,0.67,0.0286199,0.00173407,-2.02258,-1.3093,0.895,-14.637312,-15.502341
-99,53.0508582,-27.8696148,0.0,0.0,8.0,23.5962,2,24.0,50.4766,0.8,-99.0,-99.0,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,-1.0,0.0,0.0,0.0,0.0,0.0,-15.558021,-17.387659
8331,53.0891681,-27.8695265,0.176845,0.1669,5.1,3.30139,0,0.234984,0.10425,0.3,0.0148596,0.0302241,,,-1,0.9453,-1.0,3,0.9453,7.48,-99.0,-99.0,0.11376,1.44,0.176845,0.00302527,-20.3558,-2.1563,0.177,-16.715074,-17.159611
-99,53.0652905,-27.8694041,17.8199,191.5,0.4584,1.59702,2,2.7785,3.5438,0.8,-0.0103137,0.00435922,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,6.6101,17.8199,2.97141,-0.0,0.4011,1.349,-19.277023,-19.983429
8351,53.1237036,-27.8693224,0.355017,0.3532,0.2,0.282949,2,0.358938,0.225473,0.0,0.0369473,0.0436517,,,-1,0.9978,-1.0,3,0.9978,7.53,-99.0,-99.0,0.16436,1.59,0.355017,0.00894962,-22.5509,-2.0682,0.253,-16.885022,-17.249975
-99,53.1383824,-27.8692192,0.0856692,0.08055,1.0842,2.16809,2,0.05955,0.0711211,0.8,0.00902788,0.00735001,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,2.02,0.0856692,0.000421889,-25.9199,-2.1507,0.18,-15.833741,-16.902816
-99,53.1319041,-27.8689303,6.21032,8.048,0.2,1.41694,2,0.2931,1.00986,0.8,0.00353159,0.0064421,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,9.2701,6.21032,2.59929,-0.0,-2.2261,0.0,-21.179196,-22.158572
8452,53.0845138,-27.8689086,0.572799,0.7136,1.2017,1.37185,2,0.312372,0.239744,0.2,-0.000277247,0.0237948,,,-1,0.6232,-1.0,3,0.6232,7.49,0.43085,0.4235,0.00735,2.92,0.572799,0.0574948,-141.465,-1.644,0.679,-17.780744,-18.709399
8470,53.2218852,-27.8688227,0.0321349,0.02974,5.7898,4.43967,2,0.56586,0.31619,0.1,0.0594236,0.114634,,,-1,0.9146,-1.0,3,0.9146,8.36,1.3858,1.2103,0.17546,0.48,0.0321349,0.00061045,-0.943538,-2.1462,0.185,-14.837196,-15.486065
8485,53.0758441,-27.8688062,1.46845,1.754,8.0,12.1793,2,2.4208,2.62759,0.1,-0.0087094,0.0204217,,,-1,0.6564,-1.0,3,0.6564,7.66,0.3815,0.37663,0.004871,3.26,1.46845,0.051069,-309.689,-1.6122,0.723,-18.649758,-19.408599
8483,53.2100851,-27.8687759,0.0373601,0.06494,2.3957,2.80603,0,0.389142,0.295736,0.0,0.0332861,0.0770791,,,-1,0.6694,-1.0,3,0.6694,7.8,0.066094,0.029872,0.036222,0.58,0.0373601,0.00156403,-1.5301,-1.1303,0.955,-14.658051,-15.456947
8493,53.0562251,-27.8687698,0.65318,1.373,0.2324,0.225107,0,0.174054,0.0786628,0.0,0.0273063,0.0596076,,,-1,0.8031,-1.0,3,0.8031,7.33,-99.0,-99.0,0.071176,1.48,0.65318,0.0925277,-21.1993,-1.0728,0.968,-16.985073,-17.177023
-99,53.185655,-27.8685244,0.0,0.0,8.0,93484.6,2,0.022476,125.46,0.8,-0.00415619,0.000891812,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,-1.0,0.0,0.0,0.0,0.0,0.0,-20.200628,-21.661473
8587,53.0863777,-27.8683757,0.0173396,0.01783,2.5657,3.70729,0,0.026364,0.0278435,0.7,0.000790455,0.029247,,,-1,0.8374,-1.0,3,0.8374,7.34,-99.0,-99.0,0.022823,0.65,0.0173396,0.000223642,-1.91056,-1.9694,0.352,-13.373141,-14.388979
8588,53.0629263,-27.8683534,1.6765,1.59,0.2,0.310796,2,0.234762,0.172705,0.0,-0.00365884,0.0285436,,,-1,0.6002,-1.0,3,0.6002,7.55,-99.0,-99.0,0.0009404,4.22,1.6765,0.0168918,-0.0,-1.9,0.522,-18.827499,-19.139359
-99,53.190019,-27.8681264,19.2005,24.88,7.9613,11.7818,2,6.34051,7.21585,0.8,0.0175187,0.0273504,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,8.1601,19.2005,8.03628,-0.0,-2.2261,0.0,-20.942653,-21.818394
8662,53.1757641,-27.8680322,0.880032,1.354,0.2,0.367404,2,0.2634,0.22457,0.0,0.0125719,0.0166151,,,-1,0.9654,-1.0,3,0.9654,7.88,0.95356,0.92438,0.029173,1.97,0.880032,0.00750618,-24.0837,-0.8422,1.531,-16.964798,-17.420909
8659,53.1308476,-27.8680097,0.145802,0.6684,0.8542,0.800587,0,0.100146,0.0576837,0.0,0.00517387,0.026508,,,-1,0.7271,-1.0,3,0.7271,7.41,0.054888,0.045576,0.009312,1.19,0.145802,0.0182316,-9.44968,-0.4141,1.064,-15.356989,-15.91337
8736,53.1958036,-27.8676882,0.0541201,0.05503,0.4834,0.516278,0,0.115032,0.0583261,0.2,0.0215613,0.0319177,,,-1,0.9805,-1.0,3,0.9805,7.74,-99.0,-99.0,0.017319,0.9,0.0541201,0.00126458,-3.45996,-2.016,0.304,-15.248703,-15.659604
8768,53.2224349,-27.8675443,2.8411,3.005,8.0,9.92479,2,1.20053,1.06589,0.5,0.0610631,0.0939313,,,-1,0.7836,-1.0,3,0.7836,7.5,0.63129,0.54966,0.081623,2.66,2.8411,0.202579,-83.1025,-1.7127,0.627,-19.039449,-19.177804
8788,53.1596598,-27.8674852,1.79736,2.707,0.8728,1.43479,0,0.612732,0.499926,0.0,0.0362538,0.0621585,,,-1,0.777,-1.0,3,0.777,7.41,1.0171,0.97975,0.037312,2.48,1.79736,0.226943,-53.4804,-1.393,0.855,-18.172324,-18.213187
8790,53.0485785,-27.867465,0.0071213,0.01114,0.2089,0.276565,0,0.19869,0.120761,0.0,-99.0,-99.0,,,-1,0.9654,-1.0,3,0.9654,7.73,0.49523,0.3285,0.16673,0.16,0.0071213,0.000950216,-0.054728,-1.3549,0.874,-12.33387,-12.412139
8807,53.1341728,-27.8674535,1.6973,1.955,2.1934,1.64516,0,0.28179,0.137418,0.0,0.0119245,0.0403746,,,-1,0.6396,-1.0,3,0.6396,7.36,-99.0,-99.0,0.012769,3.36,1.6973,0.0718227,-387.222,-1.7031,0.637,-18.560384,-19.082891
-99,53.0815618,-27.8673358,0.155642,0.1939,2.4731,4.40905,2,0.018,0.0231031,0.8,0.00067374,0.00922386,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,1.99,0.155642,0.0156226,-24.8012,-1.644,0.679,-15.743446,-17.00678
8940,53.1985333,-27.8668985,0.0421797,0.09009,0.7543,0.525005,0,0.130386,0.0535203,0.0,0.0336602,0.116511,,,-1,0.6066,-1.0,3,0.6066,7.42,0.37642,0.31497,0.061451,0.45,0.0421797,0.00639908,-0.791259,-1.0644,0.97,-14.48401,-15.20776
8968,53.1331531,-27.8668127,0.0144859,0.1557,3.8589,3.54162,2,0.06651,0.0512341,0.1,0.0169031,0.0434362,,,-1,0.5468,-1.0,3,0.5468,7.28,-99.0,-99.0,0.004337,0.37,0.0144859,0.00241547,-0.46114,0.4011,1.349,-12.438638,-13.721402
8992,53.1649952,-27.8667192,0.706082,0.8248,1.2091,1.69491,2,0.038196,0.0312377,0.0,0.0153145,0.0259891,,,-1,0.9591,-1.0,3,0.9591,7.99,-99.0,-99.0,0.024289,2.68,0.706082,0.055932,-87.2862,-1.7501,0.58,-17.643758,-18.525467
9035,53.1557265,-27.8665472,0.0859788,0.1206,0.9174,1.18992,2,0.038568,0.0279676,0.0,0.00675352,0.0214689,,,-1,0.8506,-1.0,3,0.8506,,-99.0,-99.0,0.027568,1.27,0.0859788,0.0489334,-12.8525,-2.2261,0.0,-15.618769,-16.028213
-99,53.0596348,-27.8665366,0.646596,1.914,2.7458,7.20321,0,0.47877,0.813312,0.8,0.00448812,0.00951079,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,2.6,0.646596,0.135867,-71.4558,-0.6689,1.228,-17.160808,-18.076097
9042,53.1084851,-27.866525,2.83724,2.963,0.2,0.338505,2,0.255084,0.206656,0.6,0.0155058,0.0510773,,,-1,0.7293,-1.0,3,0.7293,6.73,0.097222,0.091597,0.0056244,4.71,2.83724,0.118192,-0.0,-1.9808,0.34,-19.553756,-20.325471
9074,53.1960998,-27.8663477,0.0244562,0.02262,1.6819,1.75457,2,0.446736,0.325947,0.0,0.0347225,0.0900603,,,-1,0.5177,-1.0,3,0.5177,7.31,0.054494,0.024101,0.030393,0.48,0.0244562,0.000765332,-0.943538,-2.1317,0.197,-14.36457,-14.97218
9112,53.1427019,-27.8661869,0.0692048,0.07042,1.3207,1.49392,0,0.049452,0.0330276,0.0,0.0204018,0.0300134,,,-1,0.9882,-1.0,3,0.9882,7.61,0.10639,0.088848,0.017539,1.01,0.0692048,0.00203663,-5.0491,-2.0244,0.296,-15.358423,-15.697431
-99,53.0553876,-27.8661102,6.43337,5.16,0.274,0.904581,0,0.344034,0.526791,0.8,0.00939947,0.0260812,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,3.26,6.43337,0.254958,-309.689,-0.8708,2.233,-18.833858,-19.855971
9189,53.2468002,-27.8659334,0.103825,0.1562,3.2889,5.05685,0,0.238314,0.23376,0.0,0.0189818,0.0497282,,,-1,0.8575,-1.0,3,0.8575,8.0,0.23261,0.18169,0.050917,0.92,0.103825,0.00644676,-3.66947,-1.3459,0.879,-15.630229,-16.516549
9241,53.0652875,-27.86567,0.0841431,0.1071,0.2,0.195276,2,0.338934,0.145894,0.8,0.016163,0.067337,,,-1,0.777,-1.0,3,0.777,6.8,0.44231,0.40499,0.037319,0.83,0.0841431,0.00966257,-3.04584,-1.6226,0.697,-15.524976,-16.164077
-99,53.0442314,-27.8655776,21.6288,28.94,1.3717,6.72198,2,0.10002,0.321679,0.8,-99.0,-99.0,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,8.8201,21.6288,1.52057,-0.0,-1.4607,0.845,-20.881573,-21.509958
-99,53.1360019,-27.86523,0.430181,0.4277,8.0,6.74198,2,2.5865,1.56715,0.8,0.0473682,0.0472372,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,1.74,0.430181,0.00128625,-20.4725,-2.0254,0.295,-17.464096,-17.62971
9370,53.1336082,-27.8651476,0.266367,0.265,5.1007,7.25614,2,0.893928,0.896317,0.0,0.0129851,0.0289248,,,-1,0.6682,-1.0,3,0.6682,6.58,0.11053,0.043273,0.067254,1.55,0.266367,0.00671484,-22.2635,-2.0682,0.253,-16.308513,-16.720859
-99,53.0469553,-27.8650112,72.099,27.43,0.2,1.0184,2,2.80952,3.94819,0.8,-99.0,-99.0,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,9.6901,72.099,58.4547,-0.0,-1.3914,1.334,-20.992878,-21.370581
9409,53.080787,-27.8649686,0.0830916,0.3381,0.2462,0.175604,0,0.151938,0.0502531,0.4,0.00925407,0.0319652,,,-1,0.9872,-1.0,3,0.9872,7.75,-99.0,-99.0,0.039796,0.89,0.0830916,0.0105415,-3.36959,-0.5167,1.046,-14.952486,-15.657042
-99,53.1283435,-27.8649323,2.96211,2.965,8.0,48623.6,2,0.018,89.2808,0.8,0.000889631,8.14998e-05,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,9.6801,2.96211,0.00436029,-0.0,-2.2678,0.0,-19.507475,-18.168585
9453,53.1446179,-27.8648401,0.0575885,0.06034,0.5542,0.50039,0,0.127434,0.0626746,0.8,0.0134614,0.0319335,,,-1,0.8894,-1.0,3,0.8894,7.56,-99.0,-99.0,0.024516,0.98,0.0575885,0.00321421,-4.51304,-1.9971,0.323,-15.218492,-15.863782
-99,53.0946231,-27.8647689,0.197378,0.1937,0.2,0.335611,2,0.16449,0.132096,0.8,0.0183306,0.0197734,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,2.04,0.197378,0.0052024,-26.6894,-2.3779,0.0,-16.433383,-17.167145
9515,53.1771518,-27.8645841,0.120301,0.1405,1.4916,1.31884,0,0.104088,0.047934,0.0,0.0400772,0.069535,,,-1,0.7285,-1.0,3,0.7285,7.28,0.41286,0.33408,0.07878,0.85,0.120301,0.00952958,-3.11707,-1.7501,0.58,-15.876438,-16.1007
9544,53.2257201,-27.8643927,0.579892,1.156,0.2002,0.0932393,2,0.022068,0.00474589,0.0,0.0914853,0.131194,,,-1,0.9506,-1.0,3,0.9506,7.93,1.0437,0.85776,0.18595,0.97,0.579892,0.0832803,-4.35033,-1.1208,0.957,-17.048375,-17.293809
-99,53.2494606,-27.864317,0.0,0.0,7.7674,52.386,2,0.03021,0.166395,0.8,-0.00301313,-7.89493e-06,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,-1.0,0.0,0.0,0.0,0.0,0.0,-17.447,-19.81128
9567,53.1124323,-27.8643217,0.0225204,0.03386,3.8235,2.96193,0,0.118674,0.0723127,0.0,0.00631075,0.0372882,,,-1,0.8206,-1.0,3,0.8206,7.68,-99.0,-99.0,0.0087605,0.69,0.0225204,0.00212144,-2.14546,-1.2301,0.925,-13.816591,-14.914109
-99,53.2224944,-27.8642557,0.0,0.0,1.5582,43.9783,2,8.01164,156.868,0.8,0.00324545,-0.00292758,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,-1.0,0.0,0.0,0.0,0.0,0.0,-18.868502,-19.007227
-99,53.2013091,-27.8641265,13.6493,12.34,3.1233,14.2297,2,0.018006,0.0634555,0.8,-0.00998646,0.00401,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,9.6401,13.6493,3.97138,-0.0,-1.6864,0.641,-20.18749,-19.597953
9648,53.182722,-27.8640488,0.28546,0.3943,3.2293,2.33513,0,0.327126,0.151407,0.8,0.0566306,0.106965,,,-1,0.9085,-1.0,3,0.9085,8.1,6.8641,6.6728,0.19133,0.96,0.28546,0.0204178,-4.19636,-1.4555,0.819,-16.654484,-17.078939
-99,53.1738241,-27.8638313,23.1781,10.67,8.0,22.4522,2,0.089172,0.197949,0.8,0.0112117,0.00813709,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,3.35,23.1781,11.0777,-379.033,0.0389,3.676,-18.265828,-20.195024
-99,53.1613989,-27.8636673,5.75435,4.775,0.2,1381.97,2,0.68352,1943.6,0.8,-0.0056222,-0.0136631,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,4.56,5.75435,1.49776,-0.0,-1.0154,2.14,-18.367683,-18.705785
9773,53.0617862,-27.8633927,0.0636174,0.1141,2.3945,1.75441,0,0.080394,0.047349,0.1,0.0108543,0.024923,,,-1,0.9223,-1.0,3,0.9223,7.86,-99.0,-99.0,0.03404,0.99,0.0636174,0.0111246,-4.6839,-1.1793,1.009,-15.164582,-16.134048
9830,53.0698844,-27.863144,1.26725,4.121,3.9691,4.56781,2,0.033162,0.030383,0.4,0.00123822,0.0187622,,,-1,0.8931,-1.0,3,0.8931,7.71,0.13568,0.13476,0.00091716,3.13,1.26725,0.166689,-225.614,-0.7042,1.021,-17.843899,-18.084474
9839,53.0446607,-27.8631079,0.621284,1.907,6.3256,9.87004,2,0.018,0.0187426,0.6,-99.0,-99.0,,,-1,0.7333,-1.0,3,0.7333,7.38,0.23077,0.16239,0.068372,1.33,0.621284,0.0037143,-16.0282,-0.6755,1.024,-17.00999,-17.500128
9905,53.1806904,-27.8628639,0.116308,0.2766,1.3699,1.24238,0,0.31488,0.189219,0.5,0.0164943,0.0445645,,,-1,0.8031,-1.0,3,0.8031,7.81,0.92936,0.87738,0.051985,0.86,0.116308,0.0158387,-3.16115,-0.9639,0.988,-15.443027,-16.040267
-99,53.2402956,-27.8628088,0.239035,0.2455,8.0,15.8761,2,0.018,0.0284875,0.8,0.025772,0.0207697,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,1.83,0.239035,0.0308871,-20.4007,-1.9186,0.512,-16.900914,-17.921988
9954,53.1221521,-27.8627355,0.839471,1.014,2.1907,1.5333,1,0.419424,0.188138,1.0,0.0439193,0.0486327,,,-1,0.8126,-1.0,3,0.8126,7.45,0.32114,0.20478,0.11636,1.92,0.839471,0.0221349,-22.4295,-1.5806,0.751,-18.048531,-18.620858
-99,53.0646867,-27.8625539,6.19937,6.19937,2.9771,7.03219,2,3.66482,6.0957,0.8,-0.0140721,0.00483907,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,6.26,15.6437,3.0094,0.0,-0.1074,1.143,-21.866396,-23.311469
10007,53.2377101,-27.8624214,0.030089,0.148,2.6166,4.4092,0,0.340776,0.365232,0.5,0.0780151,0.142951,,,-1,0.7228,-1.0,3,0.7228,7.89,-99.0,-99.0,0.093285,0.37,0.030089,0.00359136,-0.46114,-0.3492,1.077,-14.00982,-15.085626
10058,53.1223079,-27.8622639,0.0991403,0.1269,1.4333,1.39149,0,0.048192,0.0286065,0.0,0.0126398,0.0139219,,,-1,0.8449,-1.0,3,0.8449,7.4,-99.0,-99.0,0.021998,1.22,0.0991403,0.0107946,-10.5875,-1.6057,0.712,-15.647279,-16.192324
-99,53.1309582,-27.8622239,3.37751,6.693,0.2,0.63381,2,0.37812,0.551943,0.8,0.000571149,0.00962847,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,5.5,3.37751,0.526442,-0.0,-0.8271,1.158,-18.943488,-19.12171
-99,53.0568676,-27.8620845,0.458077,0.6478,6.9407,16.0151,2,0.296868,0.482381,0.8,0.0147978,0.0273726,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,2.19,0.458077,0.0566561,-33.3,-1.4699,0.81,-16.785948,-17.77979
10106,53.1476429,-27.8620664,0.687213,0.8612,0.2,0.0978675,2,0.087816,0.0190845,0.0,0.0560991,0.0577486,,,-1,0.9413,-1.0,3,0.9413,7.02,0.90731,0.80304,0.10427,1.68,0.687213,0.0642056,-21.4812,-1.6247,0.696,-17.605211,-17.844957
-99,53.246181,-27.8618905,309.974,46.12,0.2,1.89257,2,0.441156,0.839188,0.8,-0.000238124,0.000191135,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,6.05,309.974,126.867,-0.0,-0.6732,4.594,-22.217229,-23.973443
-99,53.231536,-27.8612984,0.459133,0.4234,0.2,0.82362,2,0.998724,1.02603,0.8,0.0302198,0.016588,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,2.16,0.459133,0.0203196,-31.8021,-1.8867,0.545,-17.787153,-18.588446
-99,53.0333989,-27.8612362,6.48149,6.658,8.0,71692.2,2,0.276048,1976.99,0.8,-99.0,-99.0,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,5.58,6.48149,0.243713,-0.0,-2.0152,0.305,-19.671379,-19.624406
10428,53.0359027,-27.8606091,3.07965,4.355,0.2,0.277792,2,0.254586,0.134285,0.5,-99.0,-99.0,,,-1,0.8882,-1.0,3,0.8882,7.97,0.58532,0.45542,0.12989,2.58,3.07965,0.380899,-67.9153,-1.4699,0.81,-19.095043,-19.357025
-99,53.2371977,-27.8605152,0.0,0.0,8.0,62768.1,2,24.0,133840.0,0.8,-0.00195806,0.00459673,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,-1.0,0.0,0.0,0.0,0.0,0.0,-20.360382,-20.758016
-99,53.1371619,-27.8604858,0.168309,0.1647,0.2,1593.35,2,0.987732,2532.84,0.8,0.00825799,0.0070546,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,1.91,0.168309,0.00509309,-22.1302,-2.3662,0.0,-16.425977,-17.189112
10495,53.2185078,-27.8603618,0.0624777,0.09969,5.8718,5.11731,2,0.230352,0.136792,0.1,0.0273492,0.085918,,,-1,0.8198,-1.0,3,0.8198,7.8,0.43541,0.38761,0.047799,0.66,0.0624777,0.00612341,-1.96528,-1.3081,0.896,-15.154165,-15.966899
-99,53.238132,-27.860327,0.196015,0.1946,5.51,11.0991,2,0.037044,0.059658,0.8,0.0190409,0.0219042,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,1.8,0.196015,0.0052749,-20.1585,-1.9846,0.337,-16.747799,-17.463106
10550,53.2064601,-27.8601624,0.020589,0.0243,0.8151,0.701681,0,0.110454,0.0417707,0.0,0.147794,0.230304,,,-1,0.8791,-1.0,3,0.8791,7.91,-99.0,-99.0,0.19882,0.26,0.020589,0.00194047,-0.182565,-1.7493,0.581,-14.011429,-14.600007
10574,53.088993,-27.8600805,0.0377512,0.04034,0.2013,0.351679,0,0.147462,0.122822,0.0,0.00757053,0.0261704,,,-1,0.9531,-1.0,3,0.9531,7.85,0.75742,0.72361,0.033809,0.89,0.0377512,0.00209304,-3.36959,-1.9451,0.377,-14.781646,-15.122598
10634,53.1500205,-27.8597785,0.0267464,0.02788,1.1849,1.63192,2,0.045708,0.0367613,0.0,0.0264314,0.0524734,,,-1,0.8144,-1.0,3,0.8144,7.01,-99.0,-99.0,0.026832,0.5,0.0267464,0.00087118,-1.05309,-1.9691,0.352,-14.183667,-14.636007
-99,53.1117799,-27.8597453,0.250927,0.2483,7.2022,19.8419,2,0.038574,0.0866013,0.8,0.00879009,0.0150607,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,2.66,0.250927,0.00560806,-83.1025,-2.0751,0.247,-17.092848,-17.734999
-99,53.0634418,-27.859608,0.0708877,0.06738,0.2,0.506582,2,0.971748,0.792246,0.8,0.00429223,-0.00347782,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,1.58,0.0708877,0.00496707,-22.5202,-2.4772,0.0,-15.311252,-16.681238
-99,53.2328718,-27.8594508,21.2444,97.38,1.6919,4.12736,2,2.27561,3.72399,0.8,-0.00541952,0.017243,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,5.85,21.2444,2.65647,-0.0,-0.4141,1.064,-20.105792,-19.934375
-99,53.0307422,-27.8591893,0.413254,0.4106,3.6993,5.53817,2,0.078396,0.0987959,0.8,-99.0,-99.0,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,1.81,0.413254,0.0284495,-20.2112,-1.94,0.473,-17.319798,-18.198652
10827,53.1783014,-27.8589506,0.0721713,0.103,2.9025,2.52302,0,0.15294,0.0811211,0.0,0.0289123,0.0672033,,,-1,0.9029,-1.0,3,0.9029,7.76,0.52746,0.47483,0.052633,0.88,0.0721713,0.00437282,-3.28857,-1.3093,0.895,-15.588375,-16.470957
-99,53.0286814,-27.8588313,0.0,0.0,0.2,1.84365,2,0.638694,1.9774,0.8,-99.0,-99.0,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,-1.0,0.0,0.0,0.0,0.0,0.0,-20.028892,-21.617083
10929,53.1774783,-27.8584909,0.0987508,0.1364,0.2,0.243119,2,0.115158,0.0641037,0.0,0.0372757,0.0657097,,,-1,0.7391,-1.0,3,0.7391,7.23,0.87706,0.8168,0.060251,0.78,0.0987508,0.00706327,-2.78306,-1.4555,0.819,-15.584991,-15.888692
10941,53.1590313,-27.8584855,0.0112584,0.01714,2.717,1.83633,2,0.211752,0.0908445,0.0,0.0119029,0.0419202,,,-1,0.6963,-1.0,3,0.6963,7.62,0.33967,0.31388,0.025792,0.39,0.0112584,0.00161582,-0.53272,-1.3939,0.855,-13.160032,-13.908953
10948,53.1847979,-27.8584423,0.0668819,0.2094,1.0729,0.949017,0,0.084084,0.0442461,0.1,0.0161014,0.0447072,,,-1,0.9293,-1.0,3,0.9293,8.1,4.2589,4.1988,0.060085,0.85,0.0668819,0.00280273,-3.11707,-0.6865,1.023,-15.157693,-15.853486
10971,53.1157171,-27.8583195,0.119909,0.3104,1.6315,1.85117,2,0.10827,0.0821406,0.1,0.0126249,0.0243305,,,-1,0.8072,-1.0,3,0.8072,7.57,0.19983,0.17049,0.029349,1.03,0.119909,0.0267676,-5.44153,-0.8231,1.159,-15.252371,-15.823685
-99,53.1417921,-27.8582734,0.0728636,0.07151,6.4878,11.0844,2,0.07488,0.103928,0.8,0.0066186,0.0102705,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,1.56,0.0728636,0.0019205,-22.372,-2.3779,0.0,-15.474045,-15.898925
10982,53.1079003,-27.8582685,0.0547215,0.06527,0.2,0.290476,2,0.202932,0.139347,0.0,0.00981691,0.0222688,,,-1,0.7218,-1.0,3,0.7218,6.76,-99.0,-99.0,0.027296,0.9,0.0547215,0.00520493,-3.45996,-1.7264,0.603,-14.947774,-15.217815
-99,53.2292331,-27.8582277,18.1186,12.38,0.2,0.687173,2,3.63776,3.53008,0.8,0.00241932,0.0218469,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,3.74,18.1186,6.81928,-717.243,-0.6689,2.334,-18.272292,-19.757042
-99,53.2295299,-27.8581084,0.135421,0.1281,1.1635,1.49639,2,2.36197,1.7529,0.8,-0.00208212,-0.00591228,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,1.72,0.135421,0.0041973,-20.7696,-1.961,0.42,-16.083722,-18.436623
-99,53.030958,-27.8578351,1.4598,2.047,8.0,18.0328,2,0.387402,0.62422,0.8,-99.0,-99.0,,,-1,0.5041,-1.0,3,0.5041,10.56,3.1857,2.7815,0.40419,2.11,1.4598,0.830313,-29.5381,-1.7304,0.718,-18.223656,-19.125671
